id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id,event_id_mapped
AV.DEER..BH,2021-04-12T18:25:40.600000,P,0.573,1.1154904768773122e-06,4,0.0217275401897148,20210412T160000_4,2556
AV.DEER..BH,2021-04-12T17:27:05.200000,S,0.744,2.7455046165414387e-06,3,0.0217275401897148,20210412T160000_3,2555
AV.DOL..BH,2021-04-12T16:40:15.640000,P,0.536,2.7249336653767382e-06,1,0.0217275401897148,20210412T160000_1,2553
AV.DOL..BH,2021-04-12T17:26:52.440000,P,0.791,2.672174787221593e-06,2,0.0031972879754039,20210412T160000_2,2554
AV.DOL..BH,2021-04-12T22:17:31.560000,P,0.659,1.6903700270631816e-06,8,0.0217275401897148,20210412T160000_8,2560
AV.DOL..BH,2021-04-12T17:27:14.720000,S,0.866,4.52439326181775e-06,3,0.0031972879754039,20210412T160000_3,2555
AV.DT1..BH,2021-04-12T17:26:49.540000,P,0.955,2.585067704785615e-06,2,0.0079332982103812,20210412T160000_2,2554
AV.DT1..BH,2021-04-12T22:17:27.920000,P,0.933,1.3976271020510469e-06,8,0.0031972879754039,20210412T160000_8,2560
AV.DT1..BH,2021-04-12T17:27:08.380000,S,0.804,5.172944383957656e-06,3,0.0079332982103812,20210412T160000_3,2555
AV.DT1..BH,2021-04-12T22:17:39.060000,S,0.805,1.3595795280707534e-06,8,0.0079332982103812,20210412T160000_8,2560
AV.DTN..BH,2021-04-12T16:40:13.560000,P,0.578,2.73535579253803e-06,1,0.0031972879754039,20210412T160000_1,2553
AV.DTN..BH,2021-04-12T17:26:50.480000,P,0.887,2.0479358227021294e-06,2,0.004760029326081,20210412T160000_2,2554
AV.DTN..BH,2021-04-12T18:25:39.560000,P,0.644,2.1316095626389142e-06,4,0.0031972879754039,20210412T160000_4,2556
AV.DTN..BH,2021-04-12T22:17:28.940000,P,0.774,1.992988018173492e-06,8,0.004760029326081,20210412T160000_8,2560
AV.DTN..BH,2021-04-12T17:27:09.700000,S,0.635,2.806240217978484e-06,3,0.004760029326081,20210412T160000_3,2555
AV.HAG..SH,2021-04-12T16:40:17.720000,P,0.835,3.3686498568386014e-07,1,0.0079332982103812,20210412T160000_1,2553
AV.HAG..SH,2021-04-12T17:26:54.700000,P,0.876,1.3007676216147956e-06,2,0.0144893301429454,20210412T160000_2,2554
AV.HAG..SH,2021-04-12T18:25:36.340000,P,0.91,2.5407021553292e-07,4,0.0079332982103812,20210412T160000_4,2556
AV.HAG..SH,2021-04-12T18:43:45.260000,P,0.751,2.6058876301249256e-07,5,0.0217275401897148,20210412T160000_5,2557
AV.HAG..SH,2021-04-12T20:44:55.520000,P,0.87,5.611750566458795e-07,7,0.0217275401897148,20210412T160000_7,2559
AV.HAG..SH,2021-04-12T22:17:33.580000,P,0.873,2.916789014761889e-07,8,0.0144893301429454,20210412T160000_8,2560
AV.HAG..SH,2021-04-12T16:40:25.920000,S,0.556,3.3686498568386014e-07,1,0.004760029326081,20210412T160000_1,2553
AV.HAG..SH,2021-04-12T17:27:19.300000,S,0.678,1.7297086287726415e-06,3,0.0144893301429454,20210412T160000_3,2555
AV.HAG..SH,2021-04-12T18:43:48.520000,S,0.704,2.6058876301249256e-07,5,0.0031972879754039,20210412T160000_5,2557
AV.PN7A..BH,2021-04-12T18:43:45.640000,P,0.542,3.0632188554591262e-06,5,0.0079332982103812,20210412T160000_5,2557
AV.PN7A..BH,2021-04-12T19:07:05.960000,S,0.357,2.757721176749328e-06,6,0.0217275401897148,20210412T160000_6,2558
AV.PS4A..BH,2021-04-12T19:07:03.720000,P,0.525,2.192563215430709e-06,6,0.0031972879754039,20210412T160000_6,2558
AV.PS4A..BH,2021-04-12T17:27:20.320000,S,0.517,2.740146101132268e-06,3,0.0007711166643111,20210412T160000_3,2555
AV.PS4A..BH,2021-04-12T19:07:05.900000,S,0.382,2.192563215430709e-06,6,0.0079332982103812,20210412T160000_6,2558
AV.PV6A..SH,2021-04-12T17:26:57.660000,P,0.465,2.4906415774239576e-07,2,0.0007711166643111,20210412T160000_2,2554
AV.PV6A..SH,2021-04-12T18:43:46.600000,P,0.468,3.9203763435580186e-07,5,0.004760029326081,20210412T160000_5,2557
AV.PV6A..SH,2021-04-12T19:07:07.080000,P,0.428,2.0107913201172778e-07,6,0.004760029326081,20210412T160000_6,2558
AV.PV6A..SH,2021-04-12T20:44:56.760000,P,0.42,1.331473242771608e-07,7,0.0031972879754039,20210412T160000_7,2559
AV.PV6A..SH,2021-04-12T17:27:24.080000,S,0.712,3.2172877695302304e-07,3,0.0005990972261453,20210412T160000_3,2555
AV.PV6A..SH,2021-04-12T18:43:49.680000,S,0.832,3.9203763435580186e-07,5,0.0144893301429454,20210412T160000_5,2557
AV.PVV..SH,2021-04-12T17:26:57.000000,P,0.389,2.179994140760755e-07,2,0.0005990972261453,20210412T160000_2,2554
AV.PVV..SH,2021-04-12T18:25:35.000000,P,0.434,1.5589969848406326e-07,4,0.004760029326081,20210412T160000_4,2556
AV.PVV..SH,2021-04-12T18:43:44.920000,P,0.88,2.649063333137747e-07,5,0.0007711166643111,20210412T160000_5,2557
AV.PVV..SH,2021-04-12T20:44:54.360000,P,0.799,2.555908906742843e-07,7,0.0079332982103812,20210412T160000_7,2559
AV.PVV..SH,2021-04-12T17:27:21.840000,S,0.334,2.933496432433458e-07,3,0.0092975923223912,20210412T160000_3,2555
AV.PVV..SH,2021-04-12T18:43:47.180000,S,0.865,2.649063333137747e-07,5,0.0005990972261453,20210412T160000_5,2557
AV.PVV..SH,2021-04-12T20:45:00.280000,S,0.421,2.555908906742843e-07,7,0.004760029326081,20210412T160000_7,2559
AV.S12K..BH,2021-04-12T17:26:59.500000,P,0.336,1.910687160489033e-06,2,0.0092975923223912,20210412T160000_2,2554
AV.DEER..BH,2021-04-13T01:59:53.940000,P,0.935,1.238752361132356e-06,4,0.0087755531940149,20210413T000000_4,2564
AV.DEER..BH,2021-04-13T06:29:06.600000,P,0.803,1.2520923746706103e-06,6,0.0087755531940149,20210413T000000_6,2566
AV.DEER..BH,2021-04-13T02:00:01.940000,S,0.796,1.5180279433479882e-06,4,0.0005691788647878,20210413T000000_4,2564
AV.DEER..BH,2021-04-13T06:29:15.780000,S,0.754,1.181952598017233e-06,6,0.0005691788647878,20210413T000000_6,2566
AV.DOL..BH,2021-04-13T01:16:42.040000,P,0.764,1.7967302028409904e-06,1,0.0087755531940149,20210413T000000_1,2561
AV.DOL..BH,2021-04-13T06:29:05.420000,P,0.952,1.8424517520543304e-06,6,0.0131865187219134,20210413T000000_6,2566
AV.DOL..BH,2021-04-13T01:17:00.300000,S,0.491,2.252412059533526e-06,2,0.0087755531940149,20210413T000000_2,2562
AV.DOL..BH,2021-04-13T06:29:13.900000,S,0.877,1.8424517520543304e-06,6,0.0053361003607476,20210413T000000_6,2566
AV.DOL..BH,2021-04-13T06:54:02.240000,S,0.314,1.439069137632032e-06,8,0.0087755531940149,20210413T000000_8,2568
AV.DT1..BH,2021-04-13T01:16:44.920000,P,0.776,1.0638051435307716e-06,1,0.0005691788647878,20210413T000000_1,2561
AV.DT1..BH,2021-04-13T01:26:42.040000,P,0.598,1.123302013184002e-06,3,0.0087755531940149,20210413T000000_3,2563
AV.DT1..BH,2021-04-13T01:59:55.240000,P,0.552,1.1946025324505172e-06,4,0.0131865187219134,20210413T000000_4,2564
AV.DT1..BH,2021-04-13T06:29:06.440000,P,0.828,1.3650497976414044e-06,6,0.0118507719064077,20210413T000000_6,2566
AV.DT1..BH,2021-04-13T06:53:20.300000,P,0.331,9.205139122059336e-07,7,0.0087755531940149,20210413T000000_7,2567
AV.DT1..BH,2021-04-13T07:38:15.720000,P,0.57,1.1362162695149891e-06,10,0.0087755531940149,20210413T000000_10,2570
AV.DT1..BH,2021-04-13T01:17:05.020000,S,0.648,1.4370820053954958e-06,2,0.0005691788647878,20210413T000000_2,2562
AV.DT1..BH,2021-04-13T02:00:04.500000,S,0.877,9.921600394591223e-07,4,0.0053361003607476,20210413T000000_4,2564
AV.DT1..BH,2021-04-13T06:29:15.660000,S,0.9,1.243737870026962e-06,6,0.0263741261730948,20210413T000000_6,2566
AV.DT1..BH,2021-04-13T07:38:35.320000,S,0.644,8.121576229314087e-07,11,0.0087755531940149,20210413T000000_11,2571
AV.DTN..BH,2021-04-13T01:16:45.480000,P,0.553,2.168955234083114e-06,1,0.0131865187219134,20210413T000000_1,2561
AV.DTN..BH,2021-04-13T01:26:41.960000,P,0.694,1.8794680727296509e-06,3,0.0005691788647878,20210413T000000_3,2563
AV.DTN..BH,2021-04-13T06:29:06.700000,P,0.794,1.963224121936946e-06,6,0.0147748063204898,20210413T000000_6,2566
AV.DTN..BH,2021-04-13T06:53:59.360000,P,0.454,2.5597589683457045e-06,8,0.0005691788647878,20210413T000000_8,2568
AV.DTN..BH,2021-04-13T07:38:15.820000,P,0.413,1.4806773833697662e-06,10,0.0005691788647878,20210413T000000_10,2570
AV.DTN..BH,2021-04-13T07:38:32.780000,P,0.385,1.4673959185529384e-06,11,0.0005691788647878,20210413T000000_11,2571
AV.DTN..BH,2021-04-13T01:17:06.420000,S,0.429,2.744152425293578e-06,2,0.0131865187219134,20210413T000000_2,2562
AV.DTN..BH,2021-04-13T06:54:07.140000,S,0.475,2.5597589683457045e-06,8,0.0131865187219134,20210413T000000_8,2568
AV.DTN..BH,2021-04-13T07:38:36.320000,S,0.389,1.4673959185529384e-06,11,0.0131865187219134,20210413T000000_11,2571
AV.HAG..SH,2021-04-13T01:16:43.960000,P,0.95,6.87539113641833e-07,1,0.0053361003607476,20210413T000000_1,2561
AV.HAG..SH,2021-04-13T01:26:38.520000,P,0.935,9.352414167551616e-07,3,0.0131865187219134,20210413T000000_3,2563
AV.HAG..SH,2021-04-13T01:59:58.180000,P,0.963,1.856224969287723e-07,4,0.0118507719064077,20210413T000000_4,2564
AV.HAG..SH,2021-04-13T06:29:06.600000,P,0.977,2.128999767592177e-07,6,0.010244099193718,20210413T000000_6,2566
AV.HAG..SH,2021-04-13T06:53:17.040000,P,0.959,4.843554961553309e-07,7,0.0005691788647878,20210413T000000_7,2567
AV.HAG..SH,2021-04-13T07:23:03.160000,P,0.817,3.127728973595368e-07,9,0.0087755531940149,20210413T000000_9,2569
AV.HAG..SH,2021-04-13T07:38:14.360000,P,0.885,2.9488660402421374e-07,10,0.0131865187219134,20210413T000000_10,2570
AV.HAG..SH,2021-04-13T01:17:04.080000,S,0.806,8.492539222970663e-07,2,0.0053361003607476,20210413T000000_2,2562
AV.HAG..SH,2021-04-13T02:00:10.640000,S,0.607,1.931904591856437e-07,4,0.0263741261730948,20210413T000000_4,2564
AV.HAG..SH,2021-04-13T06:29:16.140000,S,0.824,2.128999767592177e-07,6,0.0102045714154161,20210413T000000_6,2566
AV.HAG..SH,2021-04-13T07:38:29.960000,S,0.406,4.291212292173441e-07,11,0.0053361003607476,20210413T000000_11,2571
AV.PN7A..BH,2021-04-13T01:16:46.440000,P,0.38,2.61173545368365e-06,1,0.0118507719064077,20210413T000000_1,2561
AV.PN7A..BH,2021-04-13T01:26:39.320000,P,0.625,3.409624923733645e-06,3,0.0053361003607476,20210413T000000_3,2563
AV.PN7A..BH,2021-04-13T05:40:00.840000,P,0.682,2.494272848707624e-06,5,0.0087755531940149,20210413T000000_5,2565
AV.PN7A..BH,2021-04-13T06:53:17.880000,P,0.815,3.1367549127025995e-06,7,0.0131865187219134,20210413T000000_7,2567
AV.PN7A..BH,2021-04-13T05:40:03.880000,S,0.439,2.494272848707624e-06,5,0.0005691788647878,20210413T000000_5,2565
AV.PS1A..BH,2021-04-13T01:16:43.560000,P,0.735,2.634410066093551e-06,1,0.0263741261730948,20210413T000000_1,2561
AV.PS1A..BH,2021-04-13T01:26:37.360000,P,0.632,4.392256869323319e-06,3,0.0118507719064077,20210413T000000_3,2563
AV.PS1A..BH,2021-04-13T01:17:03.360000,S,0.313,3.3598230402276386e-06,2,0.0118507719064077,20210413T000000_2,2562
AV.PS4A..BH,2021-04-13T01:16:43.860000,P,0.886,1.6252686236839509e-06,1,0.0147748063204898,20210413T000000_1,2561
AV.PS4A..BH,2021-04-13T01:26:38.120000,P,0.793,2.399676986897248e-06,3,0.0263741261730948,20210413T000000_3,2563
AV.PS4A..BH,2021-04-13T05:40:00.860000,P,0.722,2.4004787064768607e-06,5,0.0131865187219134,20210413T000000_5,2565
AV.PS4A..BH,2021-04-13T06:53:52.880000,P,0.34,2.032002385021769e-06,8,0.0053361003607476,20210413T000000_8,2568
AV.PS4A..BH,2021-04-13T07:38:14.120000,P,0.338,1.66749236996111e-06,10,0.0053361003607476,20210413T000000_10,2570
AV.PS4A..BH,2021-04-13T01:17:03.860000,S,0.575,3.3431160773034208e-06,2,0.0263741261730948,20210413T000000_2,2562
AV.PS4A..BH,2021-04-13T05:40:02.900000,S,0.51,2.4004787064768607e-06,5,0.0053361003607476,20210413T000000_5,2565
AV.PV6A..SH,2021-04-13T01:16:46.540000,P,0.824,3.852549923522021e-07,1,0.010244099193718,20210413T000000_1,2561
AV.PV6A..SH,2021-04-13T01:26:38.080000,P,0.807,3.4957267303070694e-07,3,0.0147748063204898,20210413T000000_3,2563
AV.PV6A..SH,2021-04-13T05:40:02.940000,P,0.841,4.531425759068952e-07,5,0.0118507719064077,20210413T000000_5,2565
AV.PV6A..SH,2021-04-13T06:53:16.920000,P,0.605,3.1242282716448244e-07,7,0.0053361003607476,20210413T000000_7,2567
AV.PV6A..SH,2021-04-13T07:23:05.660000,P,0.827,1.747987710132293e-07,9,0.0005691788647878,20210413T000000_9,2569
AV.PV6A..SH,2021-04-13T07:38:17.520000,P,0.568,1.842925172468313e-07,10,0.0118507719064077,20210413T000000_10,2570
AV.PV6A..SH,2021-04-13T01:17:07.860000,S,0.755,5.049031415182981e-07,2,0.0147748063204898,20210413T000000_2,2562
AV.PV6A..SH,2021-04-13T05:40:05.980000,S,0.732,4.531425759068952e-07,5,0.0263741261730948,20210413T000000_5,2565
AV.PV6A..SH,2021-04-13T07:38:33.200000,S,0.579,4.434054403645861e-07,11,0.0118507719064077,20210413T000000_11,2571
AV.PVV..SH,2021-04-13T01:16:43.320000,P,0.944,6.407354931070586e-07,1,0.0102045714154161,20210413T000000_1,2561
AV.PVV..SH,2021-04-13T01:26:37.400000,P,0.86,3.780541533160431e-07,3,0.010244099193718,20210413T000000_3,2563
AV.PVV..SH,2021-04-13T05:40:01.000000,P,0.972,3.491272764222231e-07,5,0.0147748063204898,20210413T000000_5,2565
AV.PVV..SH,2021-04-13T06:53:16.200000,P,0.887,2.473746576470149e-07,7,0.0118507719064077,20210413T000000_7,2567
AV.PVV..SH,2021-04-13T07:23:02.460000,P,0.894,2.438942772187147e-07,9,0.0131865187219134,20210413T000000_9,2569
AV.PVV..SH,2021-04-13T07:38:13.400000,P,0.758,2.4950676902335545e-07,10,0.0263741261730948,20210413T000000_10,2570
AV.PVV..SH,2021-04-13T07:38:28.140000,P,0.301,2.82643213722622e-07,11,0.0263741261730948,20210413T000000_11,2571
AV.PVV..SH,2021-04-13T01:17:02.880000,S,0.623,4.02152153355928e-07,2,0.010244099193718,20210413T000000_2,2562
AV.PVV..SH,2021-04-13T05:40:05.200000,S,0.782,3.491272764222231e-07,5,0.010244099193718,20210413T000000_5,2565
AV.PVV..SH,2021-04-13T07:23:05.160000,S,0.404,1.0646257209145916e-07,9,0.0053361003607476,20210413T000000_9,2569
AV.PVV..SH,2021-04-13T07:38:31.260000,S,0.623,2.82643213722622e-07,11,0.0147748063204898,20210413T000000_11,2571
AV.DEER..BH,2021-04-13T08:08:15.740000,P,0.571,1.2650132248381851e-06,1,0.0078625971942386,20210413T080000_1,2572
AV.DEER..BH,2021-04-13T09:29:24.840000,S,0.343,1.282210178032983e-06,4,0.0078625971942386,20210413T080000_4,2575
AV.DOL..BH,2021-04-13T09:29:10.960000,P,0.786,1.566045511935954e-06,4,0.0002339425836413,20210413T080000_4,2575
AV.DOL..BH,2021-04-13T09:52:07.180000,P,0.669,2.109693468810292e-06,5,0.0078625971942386,20210413T080000_5,2576
AV.DOL..BH,2021-04-13T14:15:06.520000,P,0.718,9.936220521922223e-07,10,0.0078625971942386,20210413T080000_10,2581
AV.DOL..BH,2021-04-13T09:29:22.320000,S,0.827,1.5291193449229468e-06,4,3.867849330170239e-05,20210413T080000_4,2575
AV.DOL..BH,2021-04-13T09:52:25.860000,S,0.543,2.276703526149504e-06,6,0.0078625971942386,20210413T080000_6,2577
AV.DT1..BH,2021-04-13T08:08:17.000000,P,0.33,1.4592332036045264e-06,1,0.0002339425836413,20210413T080000_1,2572
AV.DT1..BH,2021-04-13T09:22:58.220000,P,0.667,9.970686960514286e-07,2,0.0078625971942386,20210413T080000_2,2573
AV.DT1..BH,2021-04-13T09:29:11.480000,P,0.667,9.704820058686892e-07,4,0.0024843314014528,20210413T080000_4,2575
AV.DT1..BH,2021-04-13T09:52:09.800000,P,0.473,9.562252216710476e-07,5,0.0002339425836413,20210413T080000_5,2576
AV.DT1..BH,2021-04-13T09:52:30.340000,S,0.584,1.3892827155359555e-06,6,0.0002339425836413,20210413T080000_6,2577
AV.DTN..BH,2021-04-13T08:08:17.560000,P,0.877,1.8002100432568111e-06,1,3.867849330170239e-05,20210413T080000_1,2572
AV.DTN..BH,2021-04-13T09:52:10.280000,P,0.735,1.709692014628672e-06,5,3.867849330170239e-05,20210413T080000_5,2576
AV.DTN..BH,2021-04-13T12:44:35.560000,P,0.364,1.5375408111140132e-06,9,0.0078625971942386,20210413T080000_9,2580
AV.DTN..BH,2021-04-13T09:52:30.660000,S,0.484,3.0547548703907523e-06,6,3.867849330170239e-05,20210413T080000_6,2577
AV.HAG..SH,2021-04-13T08:08:21.340000,P,0.743,2.44291300077748e-07,1,0.0024843314014528,20210413T080000_1,2572
AV.HAG..SH,2021-04-13T09:22:57.460000,P,0.979,6.331228519229626e-07,2,0.0002339425836413,20210413T080000_2,2573
AV.HAG..SH,2021-04-13T09:52:09.340000,P,0.958,6.078354886085435e-07,5,0.0024843314014528,20210413T080000_5,2576
AV.HAG..SH,2021-04-13T10:46:31.980000,P,0.802,3.704306834606541e-07,7,0.0078625971942386,20210413T080000_7,2578
AV.HAG..SH,2021-04-13T12:44:34.600000,P,0.837,3.363057601291075e-07,9,0.0002339425836413,20210413T080000_9,2580
AV.HAG..SH,2021-04-13T14:15:08.780000,P,0.903,2.978840711875819e-07,10,0.0002339425836413,20210413T080000_10,2581
AV.HAG..SH,2021-04-13T14:40:59.900000,P,0.919,2.1671208116913482e-07,11,0.0078625971942386,20210413T080000_11,2582
AV.HAG..SH,2021-04-13T09:23:17.520000,S,0.516,7.60152147449844e-07,3,0.0078625971942386,20210413T080000_3,2574
AV.HAG..SH,2021-04-13T09:52:30.160000,S,0.814,1.3332573871593922e-06,6,0.0024843314014528,20210413T080000_6,2577
AV.PN7A..BH,2021-04-13T09:52:11.880000,P,0.606,2.36704158851353e-06,5,0.0049751795686115,20210413T080000_5,2576
AV.PN7A..BH,2021-04-13T12:15:53.640000,P,0.322,3.287084382463945e-06,8,0.0078625971942386,20210413T080000_8,2579
AV.PN7A..BH,2021-04-13T14:40:59.500000,P,0.69,1.6042469042076846e-06,11,0.0002339425836413,20210413T080000_11,2582
AV.PN7A..BH,2021-04-13T12:16:00.520000,S,0.303,2.373380766584887e-06,8,0.0002339425836413,20210413T080000_8,2579
AV.PS1A..BH,2021-04-13T09:22:57.260000,P,0.365,2.582491788416519e-06,2,3.867849330170239e-05,20210413T080000_2,2573
AV.PS1A..BH,2021-04-13T09:52:09.080000,P,0.392,2.7711494112736546e-06,5,0.0178438866073451,20210413T080000_5,2576
AV.PS1A..BH,2021-04-13T10:46:32.040000,P,0.482,2.7313494683767203e-06,7,0.0002339425836413,20210413T080000_7,2578
AV.PS1A..BH,2021-04-13T12:44:34.540000,P,0.424,2.5183351226587547e-06,9,3.867849330170239e-05,20210413T080000_9,2580
AV.PS1A..BH,2021-04-13T14:15:08.840000,P,0.627,2.4987309643620392e-06,10,3.867849330170239e-05,20210413T080000_10,2581
AV.PS1A..BH,2021-04-13T14:40:59.180000,P,0.752,1.611187599337427e-06,11,3.867849330170239e-05,20210413T080000_11,2582
AV.PS1A..BH,2021-04-13T09:23:16.840000,S,0.405,2.4560406473028702e-06,3,0.0002339425836413,20210413T080000_3,2574
AV.PS1A..BH,2021-04-13T09:52:28.640000,S,0.614,1.962177293535205e-06,6,0.0049751795686115,20210413T080000_6,2577
AV.PS4A..BH,2021-04-13T09:52:09.640000,P,0.814,1.7065098063540065e-06,5,0.0023022546794603,20210413T080000_5,2576
AV.PS4A..BH,2021-04-13T09:52:29.500000,S,0.479,2.3363973014056683e-06,6,0.0178438866073451,20210413T080000_6,2577
AV.PV6A..SH,2021-04-13T08:08:22.700000,P,0.328,1.9694469699516048e-07,1,0.0049751795686115,20210413T080000_1,2572
AV.PV6A..SH,2021-04-13T09:22:59.980000,P,0.957,3.586129082577827e-07,2,0.0024843314014528,20210413T080000_2,2573
AV.PV6A..SH,2021-04-13T09:52:11.740000,P,0.882,5.601005454991537e-07,5,0.0017738174312717,20210413T080000_5,2576
AV.PV6A..SH,2021-04-13T10:46:34.520000,P,0.352,2.0577853376835264e-07,7,3.867849330170239e-05,20210413T080000_7,2578
AV.PV6A..SH,2021-04-13T12:15:54.040000,P,0.412,4.764382310895601e-07,8,3.867849330170239e-05,20210413T080000_8,2579
AV.PV6A..SH,2021-04-13T12:44:37.200000,P,0.717,2.2435254720676323e-07,9,0.0024843314014528,20210413T080000_9,2580
AV.PV6A..SH,2021-04-13T14:15:11.660000,P,0.644,1.885606764062686e-07,10,0.0024843314014528,20210413T080000_10,2581
AV.PV6A..SH,2021-04-13T14:40:58.900000,P,0.939,3.150005625229824e-07,11,0.0024843314014528,20210413T080000_11,2582
AV.PV6A..SH,2021-04-13T09:23:20.880000,S,0.767,3.524452552028379e-07,3,3.867849330170239e-05,20210413T080000_3,2574
AV.PV6A..SH,2021-04-13T09:52:33.640000,S,0.719,7.906809855739994e-07,6,0.0023022546794603,20210413T080000_6,2577
AV.PV6A..SH,2021-04-13T14:41:02.800000,S,0.528,2.314663021252273e-07,11,0.0049751795686115,20210413T080000_11,2582
AV.PVV..SH,2021-04-13T09:22:56.820000,P,0.981,4.448821471214616e-07,2,0.0049751795686115,20210413T080000_2,2573
AV.PVV..SH,2021-04-13T09:52:08.760000,P,0.959,3.5122747021887335e-07,5,0.0061253199896843,20210413T080000_5,2576
AV.PVV..SH,2021-04-13T10:46:31.880000,P,0.875,1.849420812050085e-07,7,0.0024843314014528,20210413T080000_7,2578
AV.PVV..SH,2021-04-13T12:15:53.040000,P,0.516,1.804878166922208e-07,8,0.0024843314014528,20210413T080000_8,2579
AV.PVV..SH,2021-04-13T12:44:34.160000,P,0.814,1.669753544319974e-07,9,0.0049751795686115,20210413T080000_9,2580
AV.PVV..SH,2021-04-13T14:15:08.420000,P,0.774,1.883771574284765e-07,10,0.0049751795686115,20210413T080000_10,2581
AV.PVV..SH,2021-04-13T14:40:59.240000,P,0.864,2.003630044100646e-07,11,0.0178438866073451,20210413T080000_11,2582
AV.PVV..SH,2021-04-13T09:23:15.680000,S,0.754,3.0262162908911705e-07,3,0.0024843314014528,20210413T080000_3,2574
AV.PVV..SH,2021-04-13T09:52:28.320000,S,0.804,5.345921749722038e-07,6,0.0017738174312717,20210413T080000_6,2577
AV.S12K..BH,2021-04-13T09:23:02.720000,P,0.468,1.0614904795147595e-06,2,0.0178438866073451,20210413T080000_2,2573
AV.S12K..BH,2021-04-13T14:40:57.980000,P,0.423,1.096447704185266e-06,11,0.0023022546794603,20210413T080000_11,2582
AV.S12K..BH,2021-04-13T09:23:25.600000,S,0.358,1.2510481610661373e-06,3,0.0049751795686115,20210413T080000_3,2574
AV.DEER..BH,2021-04-13T16:00:00.020000,P,0.357,6.201489100021718e-07,1,0.0052810327319021,20210413T160000_1,2583
AV.DEER..BH,2021-04-13T19:05:37.740000,P,0.867,1.062338014889974e-06,3,0.0052810327319021,20210413T160000_3,2585
AV.DEER..BH,2021-04-13T19:05:47.700000,S,0.657,1.0342747600589064e-06,3,0.0134461678419015,20210413T160000_3,2585
AV.DOL..BH,2021-04-13T16:00:00.020000,P,0.345,1.5405655631184343e-06,1,0.0134461678419015,20210413T160000_1,2583
AV.DOL..BH,2021-04-13T18:51:11.640000,P,0.744,1.1152225170008023e-06,2,0.0052810327319021,20210413T160000_2,2584
AV.DOL..BH,2021-04-13T19:05:36.700000,P,0.919,1.586931716701656e-06,3,0.0009757976200311,20210413T160000_3,2585
AV.DOL..BH,2021-04-13T20:25:21.000000,P,0.587,1.1583643981794012e-06,5,0.0052810327319021,20210413T160000_5,2587
AV.DOL..BH,2021-04-13T18:51:22.900000,S,0.732,1.2007443501715898e-06,2,0.0134461678419015,20210413T160000_2,2584
AV.DOL..BH,2021-04-13T19:05:45.500000,S,0.861,1.586931716701656e-06,3,0.0208907900337127,20210413T160000_3,2585
AV.DT1..BH,2021-04-13T19:05:38.600000,P,0.902,1.455808273931325e-06,3,0.0008598866429819,20210413T160000_3,2585
AV.DT1..BH,2021-04-13T18:51:25.720000,S,0.373,5.48766195151984e-07,2,0.0009757976200311,20210413T160000_2,2584
AV.DT1..BH,2021-04-13T19:05:48.860000,S,0.881,1.455808273931325e-06,3,0.0046806504831822,20210413T160000_3,2585
