id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id,event_id_mapped
AV.PV6A..SH,2021-07-29T09:27:00.260000,P,0.843,3.605609322221426e-07,15,0.0018216937879111,20210729T080000_15,15
AV.PV6A..SH,2021-07-29T09:29:03.140000,P,0.873,1.392820558976382e-05,16,0.0008530471416065,20210729T080000_16,16
AV.PV6A..SH,2021-07-29T09:53:03.480000,P,0.744,4.101209015061613e-06,21,0.000219828120161,20210729T080000_21,21
AV.PV6A..SH,2021-07-29T09:54:26.300000,P,0.407,1.1873715266119689e-05,22,0.0004097626443454,20210729T080000_22,22
AV.PV6A..SH,2021-07-29T09:59:21.900000,P,0.523,1.9613646600191714e-06,23,0.0003326425624233,20210729T080000_23,23
AV.PV6A..SH,2021-07-29T10:02:22.900000,P,0.336,2.3147149477154016e-06,24,0.0003326425624233,20210729T080000_24,24
AV.PV6A..SH,2021-07-29T10:16:37.990000,P,0.794,2.321579813724384e-06,29,0.0025576351085371,20210729T080000_29,29
AV.PV6A..SH,2021-07-29T10:18:02.420000,P,0.523,1.683159098320175e-06,31,0.0001302738796831,20210729T080000_31,31
AV.PV6A..SH,2021-07-29T10:20:49.300000,P,0.373,5.133850891070324e-07,32,9.066641910142704e-05,20210729T080000_32,32
AV.PV6A..SH,2021-07-29T10:23:01.110000,P,0.837,8.94668119144626e-07,34,0.0001302738796831,20210729T080000_34,34
AV.PV6A..SH,2021-07-29T10:24:55.440000,P,0.706,1.0956216556223808e-06,35,0.000219828120161,20210729T080000_35,35
AV.PV6A..SH,2021-07-29T10:27:39.760000,P,0.714,1.4131334182820865e-06,36,6.715680070415002e-05,20210729T080000_36,36
AV.PV6A..SH,2021-07-29T10:38:42.390000,P,0.917,8.68837560119573e-07,37,0.0008530471416065,20210729T080000_37,37
AV.PV6A..SH,2021-07-29T10:42:58.320000,P,0.596,3.204704057679919e-07,38,0.0018216937879111,20210729T080000_38,38
AV.PV6A..SH,2021-07-29T10:50:57.270000,P,0.892,4.821141601496493e-07,39,0.0008530471416065,20210729T080000_39,39
AV.PV6A..SH,2021-07-29T10:54:44.870000,P,0.355,6.201921678439248e-07,41,0.0003326425624233,20210729T080000_41,41
AV.PV6A..SH,2021-07-29T10:59:12.560000,P,0.51,1.5413397704833187e-06,42,0.0025576351085371,20210729T080000_42,42
AV.PV6A..SH,2021-07-29T11:05:38.310000,P,0.743,1.4913495078872074e-06,43,0.0001504533844952,20210729T080000_43,44
AV.PV6A..SH,2021-07-29T11:09:28.060000,P,0.853,5.545234216697281e-06,45,6.715680070415002e-05,20210729T080000_45,45
AV.PV6A..SH,2021-07-29T11:17:12.040000,P,0.313,8.295400562019495e-07,46,9.066641910142704e-05,20210729T080000_46,46
AV.PV6A..SH,2021-07-29T11:24:19.980000,P,0.766,2.746784559803928e-07,47,0.0025576351085371,20210729T080000_47,47
AV.PV6A..SH,2021-07-29T11:30:01.820000,P,0.8,3.615315563365584e-06,48,0.0008530471416065,20210729T080000_48,48
AV.PV6A..SH,2021-07-29T11:42:12.960000,P,0.682,9.300503620579548e-07,49,0.0008530471416065,20210729T080000_49,49
AV.PV6A..SH,2021-07-29T11:48:35.260000,P,0.7,1.956203050212934e-06,51,6.715680070415002e-05,20210729T080000_51,51
AV.PV6A..SH,2021-07-29T12:17:30.620000,P,0.838,4.67034794837673e-07,52,0.0003326425624233,20210729T080000_52,52
AV.PV6A..SH,2021-07-29T12:18:38.380000,P,0.708,1.889344730443554e-06,53,6.715680070415002e-05,20210729T080000_53,53
AV.PV6A..SH,2021-07-29T12:24:14.500000,P,0.354,8.985763884084008e-07,54,9.066641910142704e-05,20210729T080000_54,54
AV.PV6A..SH,2021-07-29T12:29:02.790000,P,0.833,1.7257526678804425e-06,55,0.0001302738796831,20210729T080000_55,55
AV.PV6A..SH,2021-07-29T12:43:26.460000,P,0.908,1.070172311301576e-05,57,0.0006867222357288,20210729T080000_57,57
AV.PV6A..SH,2021-07-29T13:13:08.920000,P,0.327,2.4247219698736444e-07,61,0.0018216937879111,20210729T080000_61,61
AV.PV6A..SH,2021-07-29T13:15:29.660000,P,0.899,1.9863914531015325e-06,62,0.000219828120161,20210729T080000_62,62
AV.PV6A..SH,2021-07-29T13:18:40.840000,P,0.848,4.122114205529215e-06,63,6.715680070415002e-05,20210729T080000_63,63
AV.PV6A..SH,2021-07-29T13:31:07.500000,P,0.566,7.856314141463372e-07,64,3.368926135739277e-05,20210729T080000_64,64
AV.PV6A..SH,2021-07-29T13:48:54.750000,P,0.92,1.352676008536946e-06,65,0.0008530471416065,20210729T080000_65,65
AV.PV6A..SH,2021-07-29T14:02:52.380000,P,0.937,2.925628166394745e-07,66,0.0001302738796831,20210729T080000_66,66
AV.PV6A..SH,2021-07-29T14:08:31.040000,P,0.805,3.7795473417645553e-07,67,0.0001302738796831,20210729T080000_67,67
AV.PV6A..SH,2021-07-29T14:21:00.600000,P,0.363,3.043010394776502e-07,70,0.0018216937879111,20210729T080000_70,70
AV.PV6A..SH,2021-07-29T14:48:11.640000,P,0.635,3.134690018669062e-07,71,9.066641910142704e-05,20210729T080000_71,71
AV.PV6A..SH,2021-07-29T14:50:06.820000,P,0.524,9.623596497476683e-07,72,6.715680070415002e-05,20210729T080000_72,72
AV.PV6A..SH,2021-07-29T14:53:15.180000,P,0.769,9.31990939534444e-07,74,0.0008530471416065,20210729T080000_74,74
AV.PV6A..SH,2021-07-29T14:57:10.160000,P,0.604,2.1535595351451775e-07,75,0.0003326425624233,20210729T080000_75,75
AV.PV6A..SH,2021-07-29T14:58:44.470000,P,0.725,6.678508270852035e-07,76,0.0008530471416065,20210729T080000_76,76
AV.PV6A..SH,2021-07-29T15:14:01.510000,P,0.83,1.7526709825688158e-06,78,6.715680070415002e-05,20210729T080000_78,78
AV.PV6A..SH,2021-07-29T08:03:42.590000,S,0.379,5.684398274752311e-06,2,0.0001302738796831,20210729T080000_2,2
AV.PV6A..SH,2021-07-29T10:18:09.350000,S,0.738,1.7291266658503446e-06,31,6.715680070415002e-05,20210729T080000_31,31
AV.PV6A..SH,2021-07-29T10:23:04.470000,S,0.234,1.001312398329901e-06,34,6.715680070415002e-05,20210729T080000_34,34
AV.PV6A..SH,2021-07-29T10:51:09.860000,S,0.61,7.119592737581115e-07,39,0.000219828120161,20210729T080000_39,39
AV.PV6A..SH,2021-07-29T10:59:18.280000,S,0.357,1.6177472161871265e-06,42,0.0001302738796831,20210729T080000_42,42
AV.PV6A..SH,2021-07-29T11:24:33.700000,S,0.268,4.628358851732628e-07,47,0.0001302738796831,20210729T080000_47,47
AV.PV6A..SH,2021-07-29T12:43:31.000000,S,0.484,1.6029944163165055e-05,57,0.001029072612073,20210729T080000_57,57
AV.PV6A..SH,2021-07-29T12:52:59.940000,S,0.363,6.702779955958249e-06,59,9.066641910142704e-05,20210729T080000_59,59
AV.PV6A..SH,2021-07-29T13:31:16.420000,S,0.254,1.0777300758491035e-06,64,0.0008530471416065,20210729T080000_64,64
AV.PV6A..SH,2021-07-29T14:50:12.420000,S,0.427,9.623596497476683e-07,72,3.368926135739277e-05,20210729T080000_72,72
AV.PV6A..SH,2021-07-29T14:50:32.560000,S,0.539,2.20010178964003e-06,73,0.0018216937879111,20210729T080000_73,73
AV.PV6A..SH,2021-07-29T14:58:50.910000,S,0.5,1.0360295163991395e-06,76,0.000219828120161,20210729T080000_76,76
AV.PV6A..SH,2021-07-29T15:30:37.630000,S,0.689,3.5567136364988983e-06,80,0.0008530471416065,20210729T080000_80,80
AV.PV6A..SH,2021-07-29T15:31:01.730000,S,0.446,4.760176125273574e-06,81,0.0018216937879111,20210729T080000_81,81
AV.PVV..SH,2021-07-29T08:00:00.010000,P,0.791,1.0027422831626607e-05,1,6.715680070415002e-05,20210729T080000_1,1
AV.PVV..SH,2021-07-29T08:03:35.300000,P,0.308,5.138717369845836e-06,2,6.715680070415002e-05,20210729T080000_2,2
AV.PVV..SH,2021-07-29T08:09:37.760000,P,0.525,1.769293248798931e-06,3,0.0003326425624233,20210729T080000_3,3
AV.PVV..SH,2021-07-29T08:13:35.380000,P,0.55,1.39601422688429e-06,5,0.0018216937879111,20210729T080000_5,5
AV.PVV..SH,2021-07-29T08:16:30.720000,P,0.712,9.40615154831903e-06,6,6.715680070415002e-05,20210729T080000_6,6
AV.PVV..SH,2021-07-29T08:17:54.740000,P,0.305,2.9006587283220142e-06,7,0.0004050876116612,20210729T080000_7,7
AV.PVV..SH,2021-07-29T08:40:57.350000,P,0.89,4.095879830856575e-06,9,0.0006867222357288,20210729T080000_9,9
AV.PVV..SH,2021-07-29T08:56:02.230000,P,0.597,4.414353043102892e-06,10,0.0018216937879111,20210729T080000_10,10
AV.PVV..SH,2021-07-29T08:58:29.640000,P,0.512,4.137494670430897e-06,11,0.0025576351085371,20210729T080000_11,11
AV.PVV..SH,2021-07-29T09:08:30.670000,P,0.934,2.6058778530568816e-06,12,0.0008530471416065,20210729T080000_12,12
AV.PVV..SH,2021-07-29T09:17:48.360000,P,0.444,2.876813368857256e-06,13,0.0008530471416065,20210729T080000_13,13
AV.PVV..SH,2021-07-29T09:23:34.100000,P,0.91,1.2488366110119389e-06,14,0.0008530471416065,20210729T080000_14,14
AV.PVV..SH,2021-07-29T09:26:58.260000,P,0.373,4.2267788558092434e-07,15,0.0003326425624233,20210729T080000_15,15
AV.PVV..SH,2021-07-29T09:29:01.030000,P,0.865,1.6351184967788868e-05,16,0.000219828120161,20210729T080000_16,16
AV.PVV..SH,2021-07-29T09:45:24.680000,P,0.848,1.0245978501188802e-06,20,0.0025576351085371,20210729T080000_20,20
AV.PVV..SH,2021-07-29T09:53:01.460000,P,0.869,3.505878794385353e-06,21,0.0006867222357288,20210729T080000_21,21
AV.PVV..SH,2021-07-29T09:54:23.930000,P,0.818,7.794114026182797e-06,22,0.0006543273548894,20210729T080000_22,22
AV.PVV..SH,2021-07-29T09:59:19.420000,P,0.363,1.4408168453883263e-06,23,0.0025576351085371,20210729T080000_23,23
AV.PVV..SH,2021-07-29T10:02:19.550000,P,0.343,3.070402954108431e-06,24,0.0025576351085371,20210729T080000_24,24
AV.PVV..SH,2021-07-29T10:14:03.900000,P,0.419,5.945244083704893e-07,28,0.0003326425624233,20210729T080000_28,28
AV.PVV..SH,2021-07-29T10:16:33.990000,P,0.724,2.517594566597836e-06,29,0.0001302738796831,20210729T080000_29,29
AV.PVV..SH,2021-07-29T10:17:59.990000,P,0.855,1.8840686379917315e-06,31,3.368926135739277e-05,20210729T080000_31,31
AV.PVV..SH,2021-07-29T10:22:59.170000,P,0.775,1.0299646646672045e-06,34,3.368926135739277e-05,20210729T080000_34,34
AV.PVV..SH,2021-07-29T10:24:53.320000,P,0.399,1.3151906159691862e-06,35,0.0006867222357288,20210729T080000_35,35
AV.PVV..SH,2021-07-29T10:27:37.540000,P,0.866,1.130311943597917e-06,36,3.368926135739277e-05,20210729T080000_36,36
AV.PVV..SH,2021-07-29T10:38:40.420000,P,0.776,7.435166935465531e-07,37,0.000219828120161,20210729T080000_37,37
AV.PVV..SH,2021-07-29T10:42:56.500000,P,0.679,2.9849269367332454e-07,38,0.0003326425624233,20210729T080000_38,38
AV.PVV..SH,2021-07-29T10:50:56.660000,P,0.976,1.2178402357676532e-06,39,0.0006867222357288,20210729T080000_39,39
AV.PVV..SH,2021-07-29T10:59:10.850000,P,0.555,1.3206035873736257e-06,42,6.715680070415002e-05,20210729T080000_42,42
AV.PVV..SH,2021-07-29T11:05:36.320000,P,0.637,2.002742121476331e-06,43,9.066641910142704e-05,20210729T080000_43,44
AV.PVV..SH,2021-07-29T11:09:26.020000,P,0.926,6.030995336914202e-06,45,3.368926135739277e-05,20210729T080000_45,45
AV.PVV..SH,2021-07-29T11:29:59.780000,P,0.949,3.3294415970885893e-06,48,0.000219828120161,20210729T080000_48,48
AV.PVV..SH,2021-07-29T11:42:10.840000,P,0.758,1.266574145120103e-06,49,0.000219828120161,20210729T080000_49,49
AV.PVV..SH,2021-07-29T11:42:42.360000,P,0.358,2.100542587868404e-06,50,0.0018216937879111,20210729T080000_50,50
AV.PVV..SH,2021-07-29T11:48:33.190000,P,0.806,1.8329587874177376e-06,51,3.368926135739277e-05,20210729T080000_51,51
AV.PVV..SH,2021-07-29T12:17:28.800000,P,0.558,4.730846399070289e-07,52,0.0025576351085371,20210729T080000_52,52
AV.PVV..SH,2021-07-29T12:18:36.420000,P,0.331,2.7792614218924427e-06,53,3.368926135739277e-05,20210729T080000_53,53
AV.PVV..SH,2021-07-29T12:24:12.640000,P,0.52,1.3104319123158348e-06,54,0.0018216937879111,20210729T080000_54,54
AV.PVV..SH,2021-07-29T12:29:00.740000,P,0.848,2.8828469567088177e-06,55,6.715680070415002e-05,20210729T080000_55,55
AV.PVV..SH,2021-07-29T12:32:51.330000,P,0.826,1.480313130741706e-06,56,6.715680070415002e-05,20210729T080000_56,56
AV.PVV..SH,2021-07-29T12:43:24.390000,P,0.852,1.357996734441258e-05,57,0.0004097626443454,20210729T080000_57,57
AV.PVV..SH,2021-07-29T12:52:25.840000,P,0.879,3.543280854501063e-06,58,6.715680070415002e-05,20210729T080000_58,58
AV.PVV..SH,2021-07-29T13:03:48.020000,P,0.328,3.631565164141648e-07,60,9.066641910142704e-05,20210729T080000_60,60
AV.PVV..SH,2021-07-29T13:15:27.520000,P,0.866,2.961359768960392e-06,62,0.0006867222357288,20210729T080000_62,62
AV.PVV..SH,2021-07-29T13:18:38.980000,P,0.85,5.255405994830653e-06,63,3.368926135739277e-05,20210729T080000_63,63
AV.PVV..SH,2021-07-29T13:31:05.670000,P,0.879,7.553661589554395e-07,64,0.000219828120161,20210729T080000_64,64
AV.PVV..SH,2021-07-29T13:48:52.800000,P,0.582,1.3429790897134808e-06,65,0.000219828120161,20210729T080000_65,65
AV.PVV..SH,2021-07-29T14:02:50.400000,P,0.408,3.936290511319385e-07,66,6.715680070415002e-05,20210729T080000_66,66
AV.PVV..SH,2021-07-29T14:16:41.960000,P,0.817,5.48192019778071e-07,69,0.0003326425624233,20210729T080000_69,69
AV.PVV..SH,2021-07-29T14:50:04.510000,P,0.882,9.327744692200212e-07,72,0.0008530471416065,20210729T080000_72,72
AV.PVV..SH,2021-07-29T14:53:12.960000,P,0.679,1.3617775493912632e-06,74,0.000219828120161,20210729T080000_74,74
AV.PVV..SH,2021-07-29T14:58:42.340000,P,0.569,9.319354035142168e-07,76,0.0006867222357288,20210729T080000_76,76
AV.PVV..SH,2021-07-29T15:11:16.990000,P,0.921,5.428174176813627e-07,77,0.0006867222357288,20210729T080000_77,77
AV.PVV..SH,2021-07-29T15:13:58.830000,P,0.446,1.1570671176741598e-06,78,3.368926135739277e-05,20210729T080000_78,78
AV.PVV..SH,2021-07-29T15:30:27.900000,P,0.479,2.7477058210934047e-06,80,0.000219828120161,20210729T080000_80,80
AV.PVV..SH,2021-07-29T08:10:30.500000,S,0.291,1.1201569577679038e-05,4,0.0025576351085371,20210729T080000_4,4
AV.PVV..SH,2021-07-29T08:16:39.060000,S,0.296,9.40615154831903e-06,6,3.368926135739277e-05,20210729T080000_6,6
AV.PVV..SH,2021-07-29T08:18:00.600000,S,0.366,2.9006587283220142e-06,7,0.0001504533844952,20210729T080000_7,7
AV.PVV..SH,2021-07-29T09:08:36.640000,S,0.61,2.6058778530568816e-06,12,0.000219828120161,20210729T080000_12,12
AV.PVV..SH,2021-07-29T09:17:55.170000,S,0.792,2.876813368857256e-06,13,0.000219828120161,20210729T080000_13,13
AV.PVV..SH,2021-07-29T09:23:41.920000,S,0.522,1.3264907465782017e-06,14,0.000219828120161,20210729T080000_14,14
AV.PVV..SH,2021-07-29T09:44:04.280000,S,0.676,9.26081611396512e-07,19,0.0001302738796831,20210729T080000_19,19
AV.PVV..SH,2021-07-29T09:53:06.680000,S,0.245,3.677443373817368e-06,21,0.001029072612073,20210729T080000_21,21
AV.PVV..SH,2021-07-29T09:54:33.920000,S,0.248,9.960024726751726e-06,22,0.0003428453960365,20210729T080000_22,22
AV.PVV..SH,2021-07-29T10:02:25.710000,S,0.511,3.070402954108431e-06,24,0.0001302738796831,20210729T080000_24,24
AV.PVV..SH,2021-07-29T10:05:50.720000,S,0.249,4.106432811568084e-07,25,9.066641910142704e-05,20210729T080000_25,25
AV.PVV..SH,2021-07-29T10:06:33.120000,S,0.382,6.633554221480154e-07,26,0.0018216937879111,20210729T080000_26,26
AV.PVV..SH,2021-07-29T10:08:37.740000,S,0.299,8.078390578702965e-07,27,0.0018216937879111,20210729T080000_27,27
AV.PVV..SH,2021-07-29T10:17:00.840000,S,0.29,3.16057321469998e-06,30,0.0003326425624233,20210729T080000_30,30
AV.PVV..SH,2021-07-29T10:18:05.680000,S,0.334,1.8840686379917315e-06,31,0.0008530471416065,20210729T080000_31,31
AV.PVV..SH,2021-07-29T10:21:21.280000,S,0.571,6.635490876760741e-07,33,0.0018216937879111,20210729T080000_33,33
AV.PVV..SH,2021-07-29T10:23:02.960000,S,0.755,1.0299646646672045e-06,34,0.0008530471416065,20210729T080000_34,34
AV.PVV..SH,2021-07-29T10:38:47.740000,S,0.381,8.93594858553115e-07,37,0.0006867222357288,20210729T080000_37,37
AV.PVV..SH,2021-07-29T10:51:09.040000,S,0.6,1.1385100151528604e-06,40,9.066641910142704e-05,20210729T080000_40,40
AV.PVV..SH,2021-07-29T10:54:45.840000,S,0.453,7.769419312353421e-07,41,0.0025576351085371,20210729T080000_41,41
AV.PVV..SH,2021-07-29T10:59:16.280000,S,0.372,1.3206035873736257e-06,42,3.368926135739277e-05,20210729T080000_42,42
AV.PVV..SH,2021-07-29T11:05:40.220000,S,0.28,1.4910043546478846e-06,43,0.0018216937879111,20210729T080000_43,44
AV.PVV..SH,2021-07-29T11:05:42.780000,S,0.294,2.002742121476331e-06,44,0.0001302738796831,20210729T080000_44,43
AV.PVV..SH,2021-07-29T11:24:30.950000,S,0.767,9.19678598165774e-07,47,6.715680070415002e-05,20210729T080000_47,47
AV.PVV..SH,2021-07-29T11:48:36.080000,S,0.388,1.8329587874177376e-06,51,0.0008530471416065,20210729T080000_51,51
AV.PVV..SH,2021-07-29T12:18:39.640000,S,0.398,2.7792614218924427e-06,53,0.0008530471416065,20210729T080000_53,53
AV.PVV..SH,2021-07-29T12:24:15.520000,S,0.592,1.3104319123158348e-06,54,0.0003326425624233,20210729T080000_54,54
AV.PVV..SH,2021-07-29T12:43:28.900000,S,0.328,1.357996734441258e-05,57,0.0006543273548894,20210729T080000_57,57
AV.PVV..SH,2021-07-29T12:52:53.380000,S,0.29,5.458196937979665e-06,59,0.0018216937879111,20210729T080000_59,59
AV.PVV..SH,2021-07-29T13:15:33.220000,S,0.328,3.3170417736982927e-06,62,0.001029072612073,20210729T080000_62,62
AV.PVV..SH,2021-07-29T13:18:46.200000,S,0.401,5.255405994830653e-06,63,0.0008530471416065,20210729T080000_63,63
AV.PVV..SH,2021-07-29T13:48:58.720000,S,0.347,1.3429790897134808e-06,65,0.0006867222357288,20210729T080000_65,65
AV.PVV..SH,2021-07-29T14:50:27.820000,S,0.238,1.2341420188022312e-06,73,0.0003326425624233,20210729T080000_73,73
AV.PVV..SH,2021-07-29T14:53:19.960000,S,0.589,1.3617775493912632e-06,74,0.0006867222357288,20210729T080000_74,74
AV.PVV..SH,2021-07-29T15:11:28.220000,S,0.433,5.028310852139839e-07,77,0.001029072612073,20210729T080000_77,77
AV.PVV..SH,2021-07-29T15:30:55.460000,S,0.355,4.023116161988583e-06,81,0.0003326425624233,20210729T080000_81,81
AV.S12K..BH,2021-07-29T08:00:00.010000,P,0.52,2.746893369476311e-05,1,3.368926135739277e-05,20210729T080000_1,1
AV.S12K..BH,2021-07-29T08:03:36.470000,P,0.652,1.9837187210214324e-05,2,3.368926135739277e-05,20210729T080000_2,2
AV.S12K..BH,2021-07-29T08:10:33.840000,P,0.428,3.0627939850091934e-05,4,0.0001302738796831,20210729T080000_4,4
AV.S12K..BH,2021-07-29T08:13:38.740000,P,0.354,1.0357623978052288e-05,5,0.0003326425624233,20210729T080000_5,5
AV.S12K..BH,2021-07-29T08:16:33.840000,P,0.599,2.567332558101043e-05,6,0.0008530471416065,20210729T080000_6,6
AV.S12K..BH,2021-07-29T08:17:57.520000,P,0.426,1.7307300367974676e-05,7,9.066641910142704e-05,20210729T080000_7,7
AV.S12K..BH,2021-07-29T08:26:12.800000,P,0.432,8.029740456549916e-06,8,0.0003326425624233,20210729T080000_8,8
AV.S12K..BH,2021-07-29T08:41:00.660000,P,0.85,1.6658188542351127e-05,9,0.001029072612073,20210729T080000_9,9
AV.S12K..BH,2021-07-29T08:56:05.280000,P,0.65,1.0337794265069531e-05,10,0.0003326425624233,20210729T080000_10,10
AV.S12K..BH,2021-07-29T09:17:51.700000,P,0.869,5.57240173293394e-06,13,0.0006867222357288,20210729T080000_13,13
AV.S12K..BH,2021-07-29T09:23:37.430000,P,0.844,6.799254606448812e-06,14,0.0006867222357288,20210729T080000_14,14
AV.S12K..BH,2021-07-29T09:27:00.740000,P,0.527,3.801837692662957e-06,15,0.0025576351085371,20210729T080000_15,15
AV.S12K..BH,2021-07-29T09:54:27.200000,P,0.729,2.109687920892611e-05,22,0.0001049387548815,20210729T080000_22,22
AV.S12K..BH,2021-07-29T09:59:22.900000,P,0.376,5.837190656166058e-06,23,0.0001302738796831,20210729T080000_23,23
AV.S12K..BH,2021-07-29T10:05:53.740000,P,0.819,2.682410467969021e-06,25,0.0018216937879111,20210729T080000_25,25
AV.S12K..BH,2021-07-29T10:08:34.870000,P,0.592,3.224100510124117e-06,27,0.0003326425624233,20210729T080000_27,27
AV.S12K..BH,2021-07-29T10:14:05.860000,P,0.853,3.4535094073362416e-06,28,0.0025576351085371,20210729T080000_28,28
AV.S12K..BH,2021-07-29T10:18:03.380000,P,0.769,3.943157025787514e-06,31,0.000219828120161,20210729T080000_31,31
AV.S12K..BH,2021-07-29T10:20:49.590000,P,0.784,2.052383251793799e-06,32,0.0018216937879111,20210729T080000_32,32
AV.S12K..BH,2021-07-29T10:23:02.190000,P,0.451,2.7199057512916625e-06,34,0.000219828120161,20210729T080000_34,34
AV.S12K..BH,2021-07-29T10:24:56.390000,P,0.585,3.712459601956653e-06,35,0.001029072612073,20210729T080000_35,35
AV.S12K..BH,2021-07-29T10:27:40.960000,P,0.639,4.238578640070045e-06,36,0.0008530471416065,20210729T080000_36,36
AV.S12K..BH,2021-07-29T10:38:43.590000,P,0.73,2.906259851442883e-06,37,0.001029072612073,20210729T080000_37,37
AV.S12K..BH,2021-07-29T10:50:58.100000,P,0.84,1.6719019413358185e-06,40,0.0018216937879111,20210729T080000_40,40
AV.S12K..BH,2021-07-29T10:54:45.830000,P,0.801,2.1638998077833094e-06,41,0.0001302738796831,20210729T080000_41,41
AV.S12K..BH,2021-07-29T10:59:12.700000,P,0.815,2.5553724753990537e-06,42,0.0008530471416065,20210729T080000_42,42
AV.S12K..BH,2021-07-29T11:05:39.590000,P,0.645,4.3525296860025264e-06,43,0.0003326425624233,20210729T080000_43,44
AV.S12K..BH,2021-07-29T11:09:28.960000,P,0.56,2.5086288587772287e-05,45,0.0008530471416065,20210729T080000_45,45
AV.S12K..BH,2021-07-29T11:17:12.200000,P,0.433,2.31185936172551e-06,46,0.0018216937879111,20210729T080000_46,46
AV.S12K..BH,2021-07-29T11:30:02.980000,P,0.858,7.681742317799944e-06,48,0.0006867222357288,20210729T080000_48,48
AV.S12K..BH,2021-07-29T11:42:14.140000,P,0.899,3.25543032886344e-06,49,0.0006867222357288,20210729T080000_49,49
AV.S12K..BH,2021-07-29T12:18:39.670000,P,0.895,5.065804998594103e-06,53,0.000219828120161,20210729T080000_53,53
AV.S12K..BH,2021-07-29T12:24:15.560000,P,0.409,3.748207745957188e-06,54,0.0025576351085371,20210729T080000_54,54
AV.S12K..BH,2021-07-29T12:29:03.870000,P,0.586,6.7108849179930985e-06,55,3.368926135739277e-05,20210729T080000_55,55
AV.S12K..BH,2021-07-29T12:43:27.390000,P,0.716,2.7922511435463093e-05,57,0.0003428453960365,20210729T080000_57,57
AV.S12K..BH,2021-07-29T13:03:49.000000,P,0.472,1.5488756162085338e-06,60,0.0018216937879111,20210729T080000_60,60
AV.S12K..BH,2021-07-29T13:15:30.940000,P,0.895,1.1336621355440002e-05,62,0.0004097626443454,20210729T080000_62,62
AV.S12K..BH,2021-07-29T13:18:40.400000,P,0.643,1.170931318483781e-05,63,0.000219828120161,20210729T080000_63,63
AV.S12K..BH,2021-07-29T13:31:07.040000,P,0.41,2.34279764299572e-06,64,0.0006867222357288,20210729T080000_64,64
AV.S12K..BH,2021-07-29T13:48:55.990000,P,0.906,3.6369772260513855e-06,65,0.001029072612073,20210729T080000_65,65
AV.S12K..BH,2021-07-29T14:02:53.660000,P,0.94,1.7580116491444642e-06,66,3.368926135739277e-05,20210729T080000_66,66
AV.S12K..BH,2021-07-29T14:08:30.560000,P,0.673,1.4860679584671743e-06,67,6.715680070415002e-05,20210729T080000_67,67
AV.S12K..BH,2021-07-29T14:21:01.870000,P,0.855,1.9435763078945456e-06,70,0.0003326425624233,20210729T080000_70,70
AV.S12K..BH,2021-07-29T14:48:12.980000,P,0.559,1.6470984292027424e-06,71,0.0018216937879111,20210729T080000_71,71
AV.S12K..BH,2021-07-29T14:50:07.980000,P,0.869,2.4270639187307097e-06,72,0.000219828120161,20210729T080000_72,72
AV.S12K..BH,2021-07-29T14:53:16.470000,P,0.796,4.1231810428143945e-06,74,0.001029072612073,20210729T080000_74,74
AV.S12K..BH,2021-07-29T14:58:45.380000,P,0.722,2.098746335832402e-06,76,0.001029072612073,20210729T080000_76,76
AV.S12K..BH,2021-07-29T15:14:02.000000,P,0.738,2.986665776916197e-06,78,0.0008530471416065,20210729T080000_78,78
AV.S12K..BH,2021-07-29T15:54:31.470000,P,0.795,1.3641786154039437e-06,82,0.0018216937879111,20210729T080000_82,82
AV.S12K..BH,2021-07-29T08:03:43.580000,S,0.335,1.9837187210214324e-05,2,0.0008530471416065,20210729T080000_2,2
AV.S12K..BH,2021-07-29T08:18:05.370000,S,0.604,1.6936970496317372e-05,7,0.0018216937879111,20210729T080000_7,7
AV.S12K..BH,2021-07-29T10:06:40.320000,S,0.208,3.0321320991788525e-06,26,0.0003326425624233,20210729T080000_26,26
AV.S12K..BH,2021-07-29T10:21:25.780000,S,0.314,3.5571169973991346e-06,33,0.0003326425624233,20210729T080000_33,33
AV.S12K..BH,2021-07-29T11:09:36.700000,S,0.259,2.5086288587772287e-05,45,0.000219828120161,20210729T080000_45,45
AV.S12K..BH,2021-07-29T13:15:38.190000,S,0.491,1.1336621355440002e-05,62,0.0006543273548894,20210729T080000_62,62
AV.DEER..BH,2021-07-29T16:00:33.580000,P,0.368,7.248401630022272e-07,1,0.0006829142310625,20210729T160000_1,83
AV.DEER..BH,2021-07-29T16:08:58.290000,P,0.927,1.0609545597617398e-06,2,0.0006829142310625,20210729T160000_2,84
AV.DEER..BH,2021-07-29T16:09:57.540000,P,0.782,2.357918674533721e-05,3,0.0006829142310625,20210729T160000_3,85
AV.DEER..BH,2021-07-29T16:38:43.340000,P,0.645,8.854972861627175e-07,4,0.0006829142310625,20210729T160000_4,86
AV.DEER..BH,2021-07-29T17:00:36.660000,P,0.708,1.319246734965418e-06,5,0.0006829142310625,20210729T160000_5,87
AV.DEER..BH,2021-07-29T17:04:38.840000,P,0.466,1.2995212728128536e-06,8,0.0006829142310625,20210729T160000_8,90
AV.DEER..BH,2021-07-29T17:23:11.070000,P,0.671,1.1134195574413752e-06,10,0.0006829142310625,20210729T160000_10,92
AV.DEER..BH,2021-07-29T17:33:19.820000,P,0.366,6.938116143828665e-07,12,0.0006829142310625,20210729T160000_12,94
